transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
8031,78.51,4,Travel,0,0,48,2,29,FALSE
8032,185.01,3,Grocery,0,0,84,1,62,FALSE
8033,50.74,15,Clothing,0,0,72,3,32,FALSE
8034,20.83,1,Grocery,1,0,63,0,21,FALSE
8035,284.71,15,Travel,0,0,42,3,50,FALSE
8036,18.76,17,Food,0,0,76,0,53,FALSE
8037,56.99,1,Electronics,0,0,26,2,45,FALSE
8038,347.72,15,Travel,0,0,60,3,61,FALSE
8039,76.57,0,Grocery,0,0,72,3,38,FALSE
8040,650.45,15,Grocery,0,0,59,3,23,FALSE
8041,701.79,2,Travel,1,1,94,1,20,TRUE
8042,56.22,14,Travel,0,0,96,1,45,FALSE
8043,7.53,10,Travel,0,0,66,3,55,FALSE
8044,219.78,9,Food,0,0,98,3,65,FALSE
8045,107.93,16,Travel,1,0,62,1,29,FALSE
8046,19.12,3,Clothing,0,0,50,3,48,FALSE
8047,221.29,16,Electronics,0,0,55,3,62,FALSE
8048,5.7,3,Electronics,0,0,76,2,58,FALSE
8049,367.51,18,Clothing,0,1,84,2,40,FALSE
8050,26.87,0,Grocery,0,1,32,0,21,TRUE
8051,24.51,13,Grocery,0,0,85,1,54,FALSE
8052,34.77,23,Grocery,1,0,59,0,39,FALSE
8053,580.6,10,Grocery,0,0,58,2,60,FALSE
8054,212.66,6,Food,0,0,34,2,22,FALSE
8055,290.94,16,Clothing,0,0,64,1,29,FALSE
8056,91.24,3,Electronics,0,0,76,2,54,FALSE
8057,73.79,9,Clothing,0,0,36,5,31,FALSE
8058,48.1,16,Electronics,0,0,51,1,47,FALSE
8059,117.93,3,Grocery,0,0,43,2,40,FALSE
8060,144.46,18,Food,0,1,81,4,51,FALSE
8061,179.83,17,Travel,0,0,78,1,54,FALSE
8062,53.5,16,Travel,0,0,39,5,39,FALSE
8063,534.45,5,Grocery,0,0,61,2,64,FALSE
8064,33.49,6,Grocery,0,0,85,2,20,FALSE
8065,606.82,5,Clothing,0,0,42,1,37,FALSE
8066,2.69,11,Food,1,0,68,7,45,FALSE
8067,118.1,8,Food,0,0,45,0,63,FALSE
8068,72.99,17,Clothing,0,0,53,1,35,FALSE
8069,107.32,1,Food,0,0,39,3,24,FALSE
8070,152.19,16,Food,0,0,92,0,51,FALSE
8071,102.96,20,Travel,0,0,88,2,63,FALSE
8072,96.46,0,Food,0,1,38,2,60,TRUE
8073,237.5,22,Grocery,0,0,61,1,29,FALSE
8074,208.43,8,Travel,0,0,78,1,51,FALSE
8075,322.45,5,Grocery,0,0,83,6,63,FALSE
8076,51.77,1,Grocery,0,0,83,2,38,FALSE
8077,169.27,5,Clothing,0,0,79,5,54,FALSE
8078,158.39,8,Food,0,0,67,1,55,FALSE
8079,83.09,2,Food,0,0,76,7,51,FALSE
8080,119.82,15,Food,0,0,63,2,63,FALSE
8081,67.78,23,Food,0,0,43,2,32,FALSE
8082,27.53,14,Travel,0,0,80,2,47,FALSE
8083,43.3,11,Electronics,0,0,60,2,26,FALSE
8084,20.07,22,Grocery,0,0,76,1,35,FALSE
8085,206.83,7,Electronics,0,0,68,1,34,FALSE
8086,194.57,5,Electronics,0,0,70,2,37,FALSE
8087,541.43,2,Electronics,0,0,64,3,19,FALSE
8088,235.47,22,Travel,1,0,77,3,53,FALSE
8089,9.62,3,Electronics,0,0,81,5,65,FALSE
8090,388.13,9,Travel,0,0,43,4,19,FALSE
8091,357.37,13,Clothing,1,0,68,4,49,FALSE
8092,105.44,20,Clothing,0,0,44,4,62,FALSE
8093,158.68,23,Clothing,0,0,68,2,42,FALSE
8094,671.93,14,Travel,0,0,67,4,63,FALSE
8095,136.79,6,Travel,1,0,31,1,37,FALSE
8096,424.31,6,Grocery,0,0,66,3,18,FALSE
8097,15.6,7,Electronics,0,0,86,3,41,FALSE
8098,38.16,9,Food,1,0,26,1,41,FALSE
8099,104.61,18,Food,0,0,70,3,49,FALSE
8100,158.2,18,Electronics,0,1,62,0,31,FALSE
8101,304.93,1,Food,0,0,25,2,59,FALSE
8102,800.09,14,Food,0,0,71,3,27,FALSE
8103,88.63,0,Food,0,0,37,2,47,FALSE
8104,8.74,9,Travel,0,0,84,2,25,FALSE
8105,290.76,5,Travel,0,0,88,0,50,FALSE
8106,166.91,21,Travel,0,0,92,4,35,FALSE
8107,39.84,12,Electronics,0,0,79,3,47,FALSE
8108,122.91,9,Clothing,0,0,55,2,33,FALSE
8109,244.08,11,Food,0,0,38,0,37,FALSE
8110,264.86,23,Grocery,0,0,29,1,52,FALSE
8111,124.63,5,Travel,0,0,78,0,63,FALSE
8112,65.55,5,Grocery,0,0,77,3,52,FALSE
8113,655.17,0,Food,1,0,61,3,26,FALSE
8114,195.97,11,Clothing,1,0,81,0,26,FALSE
8115,94.44,22,Grocery,0,0,27,2,48,FALSE
8116,59.25,22,Food,0,0,35,2,60,FALSE
8117,236.42,9,Food,0,0,66,2,56,FALSE
8118,49.92,13,Travel,0,0,79,1,49,FALSE
8119,33.91,14,Clothing,1,0,62,1,63,FALSE
8120,135.84,22,Food,0,0,48,4,31,FALSE
8121,61.65,23,Clothing,0,0,33,0,60,FALSE
8122,178.43,3,Travel,0,1,37,0,53,TRUE
8123,22.59,0,Grocery,0,0,42,2,24,FALSE
8124,191.53,7,Electronics,0,0,34,4,49,FALSE
8125,59.96,2,Electronics,0,0,36,0,44,FALSE
8126,0.04,13,Electronics,0,0,71,1,25,FALSE
8127,24.43,16,Clothing,0,0,34,1,69,FALSE
8128,488.21,1,Electronics,0,1,25,1,33,TRUE
8129,363.61,14,Grocery,0,1,81,0,38,FALSE
8130,47.89,5,Food,0,0,95,2,25,FALSE
8131,271.22,4,Clothing,1,0,35,1,63,FALSE
8132,168.83,13,Grocery,0,0,77,0,63,FALSE
8133,636.69,18,Clothing,0,0,28,2,30,FALSE
8134,84.2,8,Clothing,0,0,85,1,19,FALSE
8135,205.92,7,Clothing,0,0,34,4,21,FALSE
8136,11.82,2,Travel,0,0,29,1,21,FALSE
8137,90.83,17,Food,0,0,85,5,59,FALSE
8138,597.45,7,Electronics,0,0,54,6,48,FALSE
8139,139.38,15,Travel,0,1,81,2,53,FALSE
8140,61.11,14,Food,0,1,57,4,34,FALSE
8141,23.07,20,Electronics,0,0,61,0,23,FALSE
8142,218.84,14,Travel,0,0,92,1,60,FALSE
8143,186.34,15,Travel,0,0,47,3,20,FALSE
8144,84.3,0,Grocery,0,0,94,1,19,FALSE
8145,542.65,9,Travel,0,0,31,3,30,FALSE
8146,4.04,18,Clothing,1,0,43,0,41,FALSE
8147,65.16,4,Travel,0,0,39,2,40,FALSE
8148,457.05,17,Clothing,0,0,56,2,40,FALSE
8149,69.67,2,Food,0,0,83,3,56,FALSE
8150,52.32,3,Food,0,0,94,2,51,FALSE
8151,137.53,3,Clothing,0,0,94,2,46,FALSE
8152,312.51,10,Grocery,0,0,30,2,50,FALSE
8153,19.6,8,Grocery,0,0,90,2,67,FALSE
8154,515.71,0,Food,0,0,28,3,43,FALSE
8155,285.32,15,Travel,1,0,94,0,34,FALSE
8156,36,8,Food,0,0,81,1,29,FALSE
8157,224.07,10,Food,0,0,85,1,55,FALSE
8158,87.49,5,Clothing,0,0,80,2,41,FALSE
8159,92.64,16,Grocery,0,0,38,0,23,FALSE
8160,275.26,11,Clothing,0,0,31,2,40,FALSE
8161,592.39,21,Food,0,0,78,5,68,FALSE
8162,24.38,7,Electronics,0,0,82,5,27,FALSE
8163,98.25,15,Travel,0,0,85,6,19,FALSE
8164,118.03,4,Food,0,0,96,2,57,FALSE
8165,84.98,20,Clothing,0,0,52,2,54,FALSE
8166,81.23,0,Electronics,0,0,79,2,40,FALSE
8167,9.66,16,Electronics,0,0,98,0,21,FALSE
8168,208.24,23,Food,0,0,77,2,53,FALSE
8169,103.15,20,Grocery,1,0,68,5,49,FALSE
8170,39,7,Electronics,0,0,52,1,64,FALSE
8171,304.74,9,Travel,0,0,70,2,30,FALSE
8172,292.02,17,Clothing,0,0,73,0,54,FALSE
8173,119.93,14,Clothing,0,0,91,1,32,FALSE
8174,63.8,19,Clothing,1,0,51,6,69,FALSE
8175,182.95,12,Food,0,0,63,1,38,FALSE
8176,61.18,9,Clothing,0,0,51,2,56,FALSE
8177,48.46,8,Clothing,0,0,59,3,31,FALSE
8178,236.02,12,Travel,0,0,71,3,61,FALSE
8179,7.41,2,Grocery,0,0,76,3,23,FALSE
8180,17.92,21,Food,0,0,93,3,40,FALSE
8181,1.23,22,Food,0,0,90,2,56,FALSE
8182,29.88,2,Clothing,0,0,65,4,51,FALSE
8183,12.87,0,Travel,0,0,74,1,62,FALSE
8184,985.18,1,Electronics,0,0,69,2,36,FALSE
8185,61.35,10,Clothing,0,0,44,2,48,FALSE
8186,29.1,13,Clothing,0,0,95,0,48,FALSE
8187,49.63,9,Food,1,0,60,1,36,FALSE
8188,495.15,6,Food,0,0,96,2,32,FALSE
8189,132.17,22,Clothing,0,0,94,1,49,FALSE
8190,81.69,0,Food,0,0,48,2,39,FALSE
8191,372,6,Travel,0,0,60,1,66,FALSE
8192,90.45,14,Electronics,0,0,29,2,63,FALSE
8193,73.44,10,Electronics,0,0,44,0,42,FALSE
8194,41.81,5,Electronics,0,0,77,2,22,FALSE
8195,85.41,21,Clothing,0,1,64,1,39,FALSE
8196,68.54,6,Clothing,0,0,74,2,50,FALSE
8197,203.59,6,Clothing,0,0,98,6,68,FALSE
8198,61.54,0,Travel,0,0,91,7,31,FALSE
8199,154.95,9,Electronics,0,1,59,1,58,FALSE
8200,12.27,20,Food,0,0,88,3,35,FALSE
8201,38.22,14,Food,0,1,61,0,47,FALSE
8202,94.18,7,Grocery,0,0,69,0,52,FALSE
8203,497.49,23,Grocery,0,0,62,3,39,FALSE
8204,85.25,18,Food,1,0,51,0,49,FALSE
8205,196.36,2,Electronics,0,0,89,4,36,FALSE
8206,53.01,22,Clothing,0,0,97,1,62,FALSE
8207,24.45,14,Food,0,0,27,2,44,FALSE
8208,10.86,3,Food,0,0,83,0,50,FALSE
8209,65.6,5,Grocery,0,0,54,2,22,FALSE
8210,30.88,9,Electronics,0,0,40,1,27,FALSE
8211,34.41,17,Food,0,0,53,3,60,FALSE
8212,257.45,15,Clothing,0,0,94,1,24,FALSE
8213,2.87,17,Clothing,0,0,98,3,28,FALSE
8214,146.88,5,Travel,0,0,48,3,33,FALSE
8215,85.89,18,Clothing,0,0,31,4,66,FALSE
8216,127.14,16,Food,1,0,73,2,48,FALSE
8217,148.94,17,Food,0,0,87,3,67,FALSE
8218,67.67,12,Clothing,0,0,70,3,35,FALSE
8219,62.95,6,Grocery,0,0,72,1,45,FALSE
8220,237.96,19,Electronics,0,0,49,0,59,FALSE
8221,369.02,11,Food,0,0,67,2,44,FALSE
8222,38.5,1,Clothing,0,0,79,1,21,FALSE
8223,18.49,11,Clothing,0,0,58,3,69,FALSE
8224,410.54,11,Food,0,0,89,1,34,FALSE
8225,77.51,23,Travel,0,0,52,1,19,FALSE
8226,144.26,3,Electronics,0,0,65,1,47,FALSE
8227,80.2,3,Food,0,0,53,2,67,FALSE
8228,24.2,17,Clothing,0,0,56,2,28,FALSE
8229,160.19,15,Travel,0,0,93,1,50,FALSE
8230,134.05,13,Food,0,0,58,3,48,FALSE
8231,40.84,16,Electronics,0,0,83,3,65,FALSE
8232,108.22,16,Travel,0,0,85,2,38,FALSE
8233,286.97,2,Clothing,0,1,76,2,54,FALSE
8234,160.67,5,Grocery,0,0,87,3,45,FALSE
8235,18.35,22,Electronics,0,0,50,4,23,FALSE
8236,142.94,12,Travel,0,0,36,0,62,FALSE
8237,218.37,8,Food,0,0,46,4,60,FALSE
8238,283.25,20,Food,0,0,97,3,38,FALSE
8239,178.54,8,Travel,0,0,80,1,63,FALSE
8240,29.82,7,Food,0,0,30,5,43,FALSE
8241,222.92,16,Travel,0,0,60,1,24,FALSE
8242,203.61,15,Electronics,0,0,98,3,58,FALSE
8243,4.45,15,Food,0,0,83,3,26,FALSE
8244,95.51,18,Electronics,0,0,83,2,43,FALSE
8245,72.88,23,Clothing,0,0,92,0,66,FALSE
8246,199.24,15,Clothing,0,1,76,1,55,FALSE
8247,43.83,13,Clothing,0,0,92,1,24,FALSE
8248,160.87,19,Clothing,0,0,75,3,59,FALSE
8249,439.96,13,Food,0,0,92,4,45,FALSE
8250,287.73,13,Travel,0,0,50,1,54,FALSE
8251,457.94,13,Food,0,0,97,1,19,FALSE
8252,691.2,11,Food,0,0,65,1,25,FALSE
8253,1.93,5,Electronics,0,0,99,3,18,FALSE
8254,175.47,19,Travel,0,0,29,5,40,FALSE
8255,95.84,12,Grocery,0,0,77,0,62,FALSE
8256,353.71,15,Grocery,0,0,62,2,61,FALSE
8257,52.22,8,Travel,0,1,77,2,53,FALSE
8258,713.68,1,Grocery,1,0,80,1,59,FALSE
8259,171.21,21,Travel,0,1,43,2,23,FALSE
8260,283.97,2,Electronics,0,0,89,2,32,FALSE
8261,16.11,9,Electronics,0,0,93,3,32,FALSE
8262,36.48,19,Food,0,0,77,2,44,FALSE
8263,255.69,1,Grocery,1,0,43,2,36,FALSE
8264,4,23,Travel,0,0,90,2,19,FALSE
8265,305.57,9,Electronics,0,0,72,2,25,FALSE
8266,2.53,7,Food,0,0,90,2,55,FALSE
8267,192.67,16,Grocery,0,0,97,1,28,FALSE
8268,81.77,21,Grocery,1,0,42,1,39,FALSE
8269,170.18,0,Grocery,0,0,63,4,57,FALSE
8270,214.35,5,Electronics,0,1,97,2,38,FALSE
8271,75.47,6,Electronics,0,0,75,4,56,FALSE
8272,20.56,14,Grocery,0,0,47,3,36,FALSE
8273,12.99,17,Electronics,0,0,57,2,31,FALSE
8274,160.02,8,Grocery,0,0,84,3,69,FALSE
8275,132.36,7,Clothing,0,0,83,2,67,FALSE
8276,244,9,Electronics,0,0,50,3,25,FALSE
8277,128.31,3,Travel,0,0,41,1,23,FALSE
8278,98.81,19,Electronics,0,0,77,0,63,FALSE
8279,91.38,7,Grocery,1,0,67,1,49,FALSE
8280,4.82,0,Travel,0,0,72,4,40,FALSE
8281,73.59,7,Food,0,0,44,6,22,FALSE
8282,671.5,22,Travel,0,0,59,1,56,FALSE
8283,372.23,11,Travel,1,0,57,3,69,FALSE
8284,71.92,22,Electronics,0,0,26,3,21,FALSE
8285,159.52,14,Travel,0,0,58,2,28,FALSE
8286,338.27,12,Travel,0,0,56,5,19,FALSE
8287,104.78,15,Grocery,0,1,45,2,31,FALSE
8288,3.26,22,Electronics,1,0,29,1,25,FALSE
8289,13.94,17,Grocery,1,0,52,1,24,FALSE
8290,128.55,0,Electronics,0,0,72,1,69,FALSE
8291,627.85,16,Food,0,0,93,1,68,FALSE
8292,212.69,15,Travel,0,0,94,1,34,FALSE
8293,13.24,22,Electronics,0,0,64,4,62,FALSE
8294,37.79,4,Travel,0,0,30,2,54,FALSE
8295,265.58,19,Travel,0,0,38,1,39,FALSE
8296,331.49,20,Clothing,0,0,91,2,52,FALSE
8297,173.08,9,Grocery,0,0,35,1,28,FALSE
8298,186.12,5,Electronics,0,0,63,1,43,FALSE
8299,5.17,11,Food,0,0,65,1,63,FALSE
8300,317.4,9,Clothing,0,0,48,3,61,FALSE
8301,279.44,21,Grocery,0,0,67,4,58,FALSE
8302,53.96,16,Food,0,0,98,1,31,FALSE
8303,222,1,Food,0,0,50,2,27,FALSE
8304,43.54,18,Travel,1,0,53,4,43,FALSE
8305,7.41,19,Grocery,0,0,26,3,42,FALSE
8306,40.42,5,Clothing,0,0,54,2,39,FALSE
8307,35.42,12,Electronics,0,0,98,1,54,FALSE
8308,74.18,8,Electronics,0,0,81,4,32,FALSE
8309,97.57,11,Clothing,0,0,83,2,67,FALSE
8310,127.87,17,Travel,0,0,43,1,65,FALSE
8311,116.59,7,Travel,0,0,78,0,23,FALSE
8312,56.81,17,Food,0,0,94,1,36,FALSE
8313,5.33,22,Grocery,0,0,47,0,45,FALSE
8314,167.24,21,Food,1,0,57,2,44,FALSE
8315,90.68,1,Electronics,0,0,90,3,59,FALSE
8316,63.86,7,Clothing,0,0,35,0,52,FALSE
8317,363.05,9,Grocery,0,0,42,3,65,FALSE
8318,247.2,8,Clothing,0,0,89,3,34,FALSE
8319,351.05,23,Grocery,0,0,56,3,42,FALSE
8320,122.97,17,Electronics,0,0,28,0,21,FALSE
8321,25.26,7,Electronics,0,0,60,1,26,FALSE
8322,214.46,18,Grocery,0,0,81,2,53,FALSE
8323,41.54,2,Travel,0,1,57,3,38,FALSE
8324,104.76,8,Grocery,0,0,38,0,54,FALSE
8325,12.1,12,Electronics,0,0,72,2,53,FALSE
8326,314.05,8,Clothing,0,0,61,2,21,FALSE
8327,24.23,19,Food,1,0,29,2,65,FALSE
8328,420.13,11,Clothing,0,0,74,1,61,FALSE
8329,359.42,22,Electronics,0,0,85,2,23,FALSE
8330,112.45,12,Clothing,1,0,93,2,68,FALSE
8331,245.52,7,Travel,0,0,62,3,55,FALSE
8332,173.9,14,Travel,0,0,70,2,31,FALSE
8333,292.49,12,Grocery,0,0,39,1,26,FALSE
8334,101.75,20,Clothing,0,0,61,2,52,FALSE
8335,277.36,12,Clothing,0,0,51,1,28,FALSE
8336,111.73,16,Electronics,0,0,25,1,38,FALSE
8337,509.33,14,Grocery,0,0,53,3,56,FALSE
8338,119.93,21,Grocery,0,0,96,2,28,FALSE
8339,111.79,18,Clothing,0,0,31,2,35,FALSE
8340,276.74,2,Food,0,1,53,2,68,FALSE
8341,310.25,13,Clothing,0,0,55,1,35,FALSE
8342,145.54,9,Clothing,0,0,62,0,40,FALSE
8343,35.68,16,Clothing,0,0,32,2,42,FALSE
8344,113.52,7,Travel,0,0,61,2,45,FALSE
8345,619.97,17,Grocery,0,1,83,2,64,FALSE
8346,251.7,11,Travel,0,0,78,2,36,FALSE
8347,300.04,16,Food,0,0,82,0,44,FALSE
8348,6.01,22,Electronics,0,0,50,3,33,FALSE
8349,113.55,10,Food,0,0,72,1,24,FALSE
8350,187.24,8,Grocery,0,0,35,0,59,FALSE
8351,318.99,21,Electronics,0,0,47,1,68,FALSE
8352,9.1,23,Food,0,0,58,2,28,FALSE
8353,344.43,23,Grocery,0,0,57,3,22,FALSE
8354,143.09,22,Food,0,0,26,3,45,FALSE
8355,39.56,14,Electronics,0,0,85,0,23,FALSE
8356,68.69,8,Electronics,0,0,28,0,38,FALSE
8357,59.61,11,Food,0,0,36,1,57,FALSE
8358,136.23,10,Travel,0,0,53,2,58,FALSE
8359,9.55,16,Food,0,0,66,0,49,FALSE
8360,31.07,5,Food,0,0,81,1,29,FALSE
8361,301.5,7,Food,0,0,74,2,55,FALSE
8362,25.61,9,Travel,0,0,90,2,28,FALSE
8363,47.84,14,Clothing,0,0,31,1,51,FALSE
8364,108.72,3,Electronics,0,0,81,0,51,FALSE
8365,131.04,17,Grocery,0,1,70,1,37,FALSE
8366,259.61,10,Electronics,0,0,46,2,52,FALSE
8367,106.74,8,Electronics,0,0,35,5,56,FALSE
8368,280.8,8,Clothing,0,0,57,2,45,FALSE
8369,173.38,7,Electronics,0,0,78,1,61,FALSE
8370,21.6,2,Electronics,0,0,44,2,53,FALSE
8371,30.6,20,Travel,0,0,29,6,36,FALSE
8372,103.42,17,Travel,0,0,92,3,67,FALSE
8373,91.02,13,Travel,0,0,38,3,21,FALSE
8374,244.94,2,Travel,0,0,27,1,32,FALSE
8375,156.47,16,Travel,0,0,82,1,54,FALSE
8376,88.42,3,Grocery,0,0,51,1,53,FALSE
8377,33.7,20,Clothing,0,0,28,1,43,FALSE
8378,46.31,17,Food,0,0,91,1,26,FALSE
8379,154.23,14,Travel,0,0,88,2,65,FALSE
8380,99.12,18,Clothing,0,1,66,1,66,FALSE
8381,130.22,21,Food,1,1,53,3,58,FALSE
8382,33.69,5,Electronics,1,0,59,0,31,FALSE
8383,195.73,14,Electronics,0,0,43,3,64,FALSE
8384,344.55,6,Clothing,1,0,93,2,41,FALSE
8385,53.7,11,Grocery,0,0,55,7,62,FALSE
8386,121.74,15,Grocery,0,0,67,0,20,FALSE
8387,667.84,8,Clothing,1,0,97,4,26,FALSE
8388,72.96,19,Grocery,0,1,45,1,51,FALSE
8389,162.72,4,Grocery,0,0,89,2,68,FALSE
8390,17.01,10,Electronics,0,1,58,5,40,FALSE
8391,167.66,1,Grocery,0,0,85,3,67,FALSE
8392,16.9,21,Grocery,0,0,60,1,42,FALSE
8393,575.99,15,Clothing,1,0,98,3,35,FALSE
8394,226.37,3,Grocery,1,0,65,1,47,FALSE
8395,279.35,4,Travel,0,0,58,4,34,FALSE
8396,219.19,6,Travel,0,0,49,2,26,FALSE
8397,160.37,5,Clothing,0,0,81,0,21,FALSE
8398,107.58,23,Travel,0,0,89,2,28,FALSE
8399,351.82,21,Electronics,0,0,46,1,46,FALSE
8400,565.69,9,Clothing,1,0,84,2,48,FALSE
8401,124.42,13,Grocery,0,1,78,2,55,FALSE
8402,482.66,7,Travel,0,0,46,3,38,FALSE
8403,157.58,13,Electronics,0,0,85,1,64,FALSE
8404,139.14,13,Clothing,0,0,90,0,21,FALSE
8405,109.08,19,Clothing,0,0,69,1,53,FALSE
8406,42.27,22,Grocery,0,0,96,1,68,FALSE
8407,0.67,2,Food,0,0,93,1,21,FALSE
8408,49.76,0,Travel,0,0,88,2,53,FALSE
8409,128.3,8,Electronics,0,0,34,2,42,FALSE
8410,86.03,8,Clothing,0,0,91,3,64,FALSE
8411,107.12,21,Travel,0,0,35,1,45,FALSE
8412,710.09,1,Electronics,0,0,52,0,53,FALSE
8413,77.62,15,Electronics,0,0,29,0,39,FALSE
8414,108.33,7,Clothing,0,0,36,0,64,FALSE
8415,25.8,5,Travel,0,0,68,3,63,FALSE
8416,8.85,22,Electronics,0,0,53,0,32,FALSE
8417,268.83,12,Clothing,0,0,60,0,38,FALSE
8418,152.2,0,Travel,0,0,59,4,28,FALSE
8419,257.41,18,Travel,0,0,32,1,38,FALSE
8420,29.22,14,Clothing,0,0,40,1,58,FALSE
8421,152.68,0,Travel,0,0,67,2,29,FALSE
8422,52.66,9,Food,0,0,93,2,67,FALSE
8423,46.59,0,Electronics,0,0,40,1,31,FALSE
8424,2.09,11,Electronics,0,0,80,5,20,FALSE
8425,25.14,10,Travel,0,0,65,4,37,FALSE
8426,66.6,16,Clothing,0,0,32,4,55,FALSE
8427,22.37,3,Grocery,0,0,78,1,52,FALSE
8428,766.55,22,Travel,0,0,29,0,41,FALSE
8429,66.44,6,Grocery,0,0,33,0,42,FALSE
8430,25.13,11,Travel,1,0,90,2,19,FALSE
8431,39.96,12,Grocery,0,0,95,3,28,FALSE
8432,159.48,4,Travel,0,0,54,2,29,FALSE
8433,11.91,5,Clothing,0,0,89,2,33,FALSE
8434,357.06,1,Grocery,0,1,54,3,40,FALSE
8435,586.28,20,Food,0,0,71,2,62,FALSE
8436,51,6,Clothing,0,0,55,3,33,FALSE
8437,107.64,13,Travel,0,0,84,3,68,FALSE
8438,4.03,21,Grocery,0,0,99,0,51,FALSE
8439,184.25,13,Electronics,0,0,33,2,47,FALSE
8440,96.18,9,Clothing,0,0,78,2,26,FALSE
8441,56.66,3,Grocery,0,0,85,3,40,FALSE
8442,41.71,2,Clothing,0,0,88,3,21,FALSE
8443,191.05,22,Grocery,0,1,30,4,60,FALSE
8444,96.88,13,Electronics,1,0,69,2,45,FALSE
8445,35.65,5,Food,0,0,89,1,59,FALSE
8446,210.3,22,Electronics,0,0,61,5,24,FALSE
8447,149.86,14,Travel,0,0,97,6,42,FALSE
8448,352.2,7,Clothing,0,1,41,4,54,FALSE
8449,22.49,4,Food,0,0,49,3,65,FALSE
8450,277.24,2,Clothing,0,0,74,1,24,FALSE
8451,201.49,2,Grocery,0,1,95,1,66,FALSE
8452,21.99,12,Travel,0,0,55,1,38,FALSE
8453,213.63,1,Travel,0,1,56,3,60,FALSE
8454,104.87,23,Clothing,0,0,72,1,57,FALSE
8455,522.03,0,Travel,0,0,41,2,51,FALSE
8456,27.49,11,Clothing,0,0,85,3,57,FALSE
8457,185.32,7,Grocery,0,0,81,3,65,FALSE
8458,86.62,18,Grocery,0,0,81,1,54,FALSE
8459,565.61,8,Clothing,1,0,94,1,25,FALSE
8460,72.08,13,Electronics,0,0,57,3,19,FALSE
8461,589.51,17,Electronics,0,0,43,2,38,FALSE
8462,417.16,9,Grocery,0,0,39,1,37,FALSE
8463,56.74,8,Food,0,0,59,2,30,FALSE
8464,292.91,5,Electronics,0,0,73,5,29,FALSE
8465,976.88,0,Clothing,0,0,60,2,20,FALSE
8466,52.42,4,Grocery,0,0,78,3,20,FALSE
8467,103.33,9,Travel,0,0,60,6,19,FALSE
8468,132.18,12,Travel,1,0,77,2,63,FALSE
8469,62.9,21,Electronics,0,0,84,0,31,FALSE
8470,2.77,22,Food,0,0,98,4,20,FALSE
8471,44.75,3,Electronics,0,0,68,1,45,FALSE
8472,59.62,0,Food,1,0,57,3,25,FALSE
8473,105.53,20,Electronics,0,0,68,2,47,FALSE
8474,33.78,1,Travel,0,0,79,1,28,FALSE
8475,371.8,23,Food,0,1,98,1,32,FALSE
8476,219.69,3,Travel,0,0,68,0,34,FALSE
8477,16.03,16,Clothing,0,0,75,1,64,FALSE
8478,189.02,9,Clothing,0,0,75,3,27,FALSE
8479,190.86,22,Grocery,0,0,31,1,56,FALSE
8480,563.15,11,Travel,0,0,25,5,47,FALSE
8481,0.54,1,Travel,0,0,37,2,65,FALSE
8482,51.29,2,Grocery,0,0,97,1,33,FALSE
8483,473.08,13,Clothing,0,0,72,1,35,FALSE
8484,484.24,14,Clothing,0,0,71,4,47,FALSE
8485,229.51,12,Food,0,0,71,2,18,FALSE
8486,261.26,8,Food,0,1,34,3,64,FALSE
8487,17.27,1,Clothing,0,0,50,5,56,FALSE
8488,129.83,18,Electronics,1,0,74,2,57,FALSE
8489,47.42,15,Travel,0,0,71,0,62,FALSE
8490,35.99,10,Food,0,0,68,2,18,FALSE
8491,299.22,11,Electronics,0,1,25,0,53,FALSE
8492,26.11,0,Food,0,1,87,0,52,FALSE
8493,113.82,1,Grocery,0,0,41,5,42,FALSE
8494,502.2,15,Travel,0,0,41,1,61,FALSE
8495,37.01,1,Food,0,0,63,2,66,FALSE
8496,686.95,18,Clothing,0,0,67,4,36,FALSE
8497,929.73,9,Grocery,0,0,65,5,67,FALSE
8498,145.99,18,Grocery,0,1,39,4,50,FALSE
8499,33.57,9,Clothing,0,0,25,2,23,FALSE
8500,68.39,15,Grocery,0,0,82,0,55,FALSE
8501,99.45,12,Travel,0,0,78,0,42,FALSE
8502,66.62,15,Food,1,0,99,0,47,FALSE
8503,59.29,17,Grocery,1,1,29,4,44,TRUE
8504,645.08,23,Travel,0,0,86,1,64,FALSE
8505,29.97,7,Clothing,0,0,95,2,35,FALSE
8506,237.91,23,Food,0,0,70,1,28,FALSE
8507,0.07,17,Clothing,0,0,89,4,42,FALSE
8508,163.22,12,Food,0,0,52,2,39,FALSE
8509,445.73,6,Grocery,0,0,65,3,46,FALSE
8510,61.13,20,Grocery,0,1,47,1,42,FALSE
8511,36.94,22,Food,1,0,56,3,40,FALSE
8512,189.83,23,Travel,0,0,82,1,27,FALSE
8513,224.44,17,Travel,0,0,63,1,48,FALSE
8514,209.67,5,Travel,1,0,57,2,56,FALSE
8515,69.24,8,Electronics,0,0,82,0,63,FALSE
8516,52.31,5,Travel,1,0,56,2,41,FALSE
8517,561.91,17,Grocery,0,0,74,5,42,FALSE
8518,462.21,16,Electronics,0,0,75,0,65,FALSE
8519,110.02,11,Travel,0,1,43,1,23,FALSE
8520,336.97,2,Grocery,0,0,27,2,62,FALSE
8521,108.37,4,Electronics,0,0,41,2,43,FALSE
